"CellID","vacuoles","cell_area","vac_area","PM_vac_ratio","cell_mpi","vac_mpi","pm_center_x","pm_center_y"
1,55,328,161,1.85942592725154,0.117810069837938,0.0633583022110891,249.954268292683,38.3506097560976
2,56,374,242,2.77232195704426,0.0879054707673452,0.0317082475013352,485.804812834225,61.1042780748663
3,57,404,321,2.88140030981314,0.225550590078463,0.07827811682754,103.507425742574,65.1955445544555
4,58,302,239,1.82029269455691,0.0703354003750081,0.0386396103139496,53.3576158940397,66.4072847682119
5,59,370,210,2.86165370020754,0.103691033675012,0.0362346546919676,376.954054054054,72.9108108108108
6,60,292,115,1.89968189666991,0.110770256612852,0.0583098974660072,342.030821917808,70.6164383561644
7,61,574,374,2.58809742389745,0.123079483288048,0.0475559699382187,424.813588850174,86.6864111498258
8,62,362,226,2.19390397606623,0.134327108748351,0.0612274330206584,199.475138121547,80.2127071823204
9,63,620,399,2.23739444445548,0.199882185584162,0.0893370349066046,271.454838709677,83.6564516129032
10,64,294,284,2.41924199648072,0.0506240888054314,0.0209255993733055,467.21768707483,94.9183673469388
11,65,762,543,2.42012556068451,0.338844443483246,0.140011100658516,74.3477690288714,111.404199475066
12,66,257,178,2.72193789472056,0.0785757692075907,0.0288675834081283,386.260700389105,107.731517509728
13,67,358,379,2.38078959624809,0.233766936768403,0.0981888265711508,300.648044692737,119.740223463687
14,68,415,385,2.58548165378289,0.163470931103678,0.0632264904546891,211.624096385542,132.113253012048
15,69,306,202,2.52129201476574,0.155854752063334,0.0618154307992026,105.869281045752,132.790849673203
16,70,325,282,2.54728729490467,0.115949457424394,0.0455187986279867,403.329230769231,136.193846153846
17,71,263,142,1.54127901202615,0.202108936071951,0.131130661285175,345.247148288973,136.703422053232
18,72,482,331,2.21646573294654,0.364248333300093,0.164337453038747,314.657676348548,160.914937759336
19,73,235,118,1.91172201232849,0.0385136414032456,0.0201460469434757,477.012765957447,163.629787234043
20,74,359,319,2.57490565470381,0.212196761474498,0.0824095287090844,391.25348189415,172.300835654596
21,75,380,200,2.5050698395554,0.223685134098694,0.0892929732204166,173.302631578947,175.276315789474
22,76,280,145,2.39689126244453,0.123791866941329,0.0516468430925302,424.021428571429,174.396428571429
23,77,510,271,2.43241621225775,0.152115812984231,0.0625369179080738,234.717647058824,186.639215686274
24,78,280,209,2.43644278519956,0.069019662339644,0.0283280456076832,92.3392857142857,180.9
25,79,289,219,2.50829022810864,0.105066127268163,0.0418875479762113,137.626297577855,183.795847750865
26,80,349,216,2.31104527426273,0.191629092964826,0.0829187965718064,267.607449856734,208.146131805158
27,81,466,276,1.9982449348227,0.0773288263552778,0.0386983722604251,376.656652360515,210.401287553648
28,82,311,89,2.06787643982998,0.242325877264965,0.117185859172944,460.929260450161,205.514469453376
29,83,355,92,2.88382189526817,0.226942618555615,0.0786950882535386,160.32676056338,209.850704225352
30,84,391,200,2.49248570739551,0.0827352362621484,0.0331938658731975,100.450127877238,216.780051150895
31,85,353,367,2.02745112672084,0.0860517626655825,0.04244332281625,353.43059490085,238.203966005666
32,86,561,214,2.36083635047062,0.31319009164525,0.132660652900747,456.194295900178,242.73440285205
33,87,538,142,2.14155080103496,0.320240241671141,0.149536607544578,184.104089219331,241.754646840149
34,88,415,269,2.04215728413933,0.296227179259496,0.145056005999235,66.7493975903614,269.722891566265
35,89,360,390,2.44246150930426,0.118998499529513,0.0487207266424479,151.522222222222,274.186111111111
36,90,847,482,2.20377337499148,0.365886375774222,0.166027223999672,112.765053128689,301.838252656434
37,91,284,157,2.15674426188385,0.058539840553967,0.0271426898351102,397.133802816901,281.665492957746
38,92,353,124,1.98015030121269,0.256280330277855,0.129424685651843,435.844192634561,293.759206798867
39,93,491,363,2.72496051679892,0.143211483361839,0.052555434282062,350.49083503055,298.513238289206
40,94,398,182,2.35207278056342,0.260284561588748,0.110661780426029,59.9371859296482,306.743718592965
41,95,336,223,2.51530427844107,0.112741419525008,0.0448221793646704,154.107142857143,312.193452380952
42,96,249,289,2.14740086005767,0.0345887096107019,0.0161072439962481,429.309236947791,348.799196787149
43,97,314,174,2.26725567500711,0.0692800900379483,0.0305568052168316,252.442675159236,374.398089171975
44,98,496,390,2.38197588364185,0.283924528139359,0.119197062442656,105.26814516129,383.625
45,99,368,218,2.37127838739199,0.132348877632596,0.0558133023673183,211.233695652174,388.383152173913
46,100,674,257,3.0404421251224,0.190704697401597,0.0627226862257474,451.302670623145,402.8353115727
47,101,926,191,3.92798584599851,0.222156215142981,0.0565572850445208,266.520518358531,450.569114470842
48,102,279,58,2.0845047565353,0.148081478801582,0.0710391656998235,342.885304659498,437.258064516129
49,103,262,211,1.55608489480822,0.0813488742394513,0.0522779152415572,194.156488549618,442.729007633588
50,104,435,226,2.37095009082874,0.293487817775708,0.123784899104782,159.349425287356,453.795402298851
51,105,766,380,1.86346678752716,0.185024843719528,0.0992906581206409,83.355091383812,483.45953002611
52,106,309,114,2.63483315352759,0.124153673658904,0.0471201273191371,323.802588996764,472.414239482201
53,107,482,265,1.83761731897491,0.423496867626719,0.230459771604112,132.495850622407,481.460580912863
54,108,380,236,2.88536171497251,0.156397184308907,0.0542036665619225,243.934210526316,492.168421052632
